Date,Close,Open,High,Low,Vol.,Change %,LogRet
2015-10-30,1521.27,"1,528.50","1,530.06","1,521.07",-,-0.37%,-0.003667826678541708
2015-11-02,1533.93,"1,521.54","1,534.74","1,517.77",-,0.83%,0.008287557253940925
2015-11-03,1540.28,"1,534.02","1,542.84","1,528.19",-,0.41%,0.004131148510323257
2015-11-04,1536.15,"1,540.52","1,546.46","1,534.14",-,-0.27%,-0.002684931873013774
2015-11-05,1531.96,"1,536.55","1,539.75","1,528.33",-,-0.27%,-0.002731324890457465
2015-11-06,1526.91,"1,531.76","1,531.84","1,517.79",-,-0.33%,-0.0033018759137108944
2015-11-09,1513.38,"1,528.21","1,529.73","1,510.58",-,-0.89%,-0.008900525489149658
2015-11-10,1509.32,"1,512.53","1,515.96","1,503.58",-,-0.27%,-0.0026863416426099462
2015-11-11,1511.92,"1,511.34","1,517.33","1,509.47",-,0.17%,0.0017211480331535967
2015-11-12,1492.51,"1,512.25","1,512.57","1,492.17",-,-1.28%,-0.01292109987496648
2015-11-13,1474.84,"1,490.40","1,490.49","1,473.07",-,-1.18%,-0.011909757097958718
2015-11-16,1484.32,"1,472.47","1,484.52","1,469.07",-,0.64%,0.0064072455911041715
2015-11-17,1493.2,"1,484.53","1,499.78","1,483.64",-,0.60%,0.0059647131354676475
2015-11-18,1508.39,"1,493.27","1,509.04","1,489.73",-,1.02%,0.010121388780562235
2015-11-19,1517.78,"1,511.87","1,520.69","1,510.67",-,0.62%,0.0062058840953422845
2015-11-20,1516.42,"1,516.56","1,525.11","1,513.52",-,-0.09%,-0.0008964472289738623
2015-11-23,1510.11,"1,515.03","1,515.22","1,507.68",-,-0.42%,-0.004169797849534085
2015-11-24,1509.83,"1,510.66","1,512.72","1,498.92",-,-0.02%,-0.00018543414822946858
2015-11-25,1511.65,"1,509.86","1,514.90","1,508.79",-,0.12%,0.00120470777242776
2015-11-26,1516.32,"1,512.32","1,517.06","1,510.51",-,0.31%,0.0030845772598606658
2015-11-27,1512.85,"1,516.05","1,516.75","1,510.88",-,-0.23%,-0.0022910576282075823
2015-11-30,1508.27,"1,511.47","1,514.48","1,507.94",-,-0.30%,-0.0030319904595970115
2015-12-01,1520.69,"1,510.60","1,520.94","1,510.47",-,0.82%,0.008200880571727964
2015-12-02,1509.55,"1,519.78","1,522.09","1,508.78",-,-0.73%,-0.007352586056642352
2015-12-03,1497.35,"1,508.47","1,513.24","1,494.12",-,-0.81%,-0.00811471412151299
2015-12-04,1508.26,"1,495.06","1,509.36","1,486.94",-,0.73%,0.0072597894718029465
2015-12-07,1501.38,"1,508.32","1,512.28","1,496.36",-,-0.46%,-0.004571983349769937
2015-12-08,1487.35,"1,500.65","1,501.38","1,480.65",-,-0.93%,-0.009388672150763888
2015-12-09,1487.16,"1,487.98","1,501.95","1,481.53",-,-0.01%,-0.00012775213413807052
2015-12-10,1485.35,"1,486.35","1,493.07","1,481.88",-,-0.12%,-0.001217826162873692
2015-12-11,1461.52,"1,485.44","1,486.25","1,460.78",-,-1.60%,-0.01617344467359505
2015-12-14,1455.46,"1,458.57","1,463.18","1,443.33",-,-0.41%,-0.004154988185232966
2015-12-15,1472.68,"1,455.74","1,479.06","1,455.69",-,1.18%,0.011761868298414413
2015-12-16,1489.17,"1,476.01","1,491.56","1,475.34",-,1.12%,0.01113504760983286
2015-12-17,1478.45,"1,487.22","1,499.52","1,478.24",-,-0.72%,-0.00722467608948385
2015-12-18,1457.9,"1,479.16","1,479.77","1,457.88",-,-1.39%,-0.013997197551068652
2015-12-21,1459.44,"1,457.60","1,467.69","1,452.51",-,0.11%,0.0010557563691877547
2015-12-22,1468.22,"1,459.48","1,469.50","1,458.15",-,0.60%,0.005997982226262799
2015-12-23,1491.51,"1,468.27","1,492.13","1,468.16",-,1.59%,0.01573824688583869
2015-12-24,1491.49,"1,492.67","1,493.92","1,490.10",-,-0.00%,-1.3409319477020176e-05
2015-12-25,1491.35,"1,491.20","1,491.54","1,491.07",-,-0.01%,-9.387027135421278e-05
2015-12-28,1487.34,"1,491.16","1,491.51","1,481.87",-,-0.27%,-0.002692460391976681
2015-12-29,1502.36,"1,487.48","1,504.73","1,487.09",-,1.01%,0.010047915422155995
2015-12-30,1492.42,"1,502.94","1,503.09","1,491.90",-,-0.66%,-0.006638241541293333
2015-12-31,1476.64,"1,492.12","1,492.45","1,476.51",-,-1.06%,-0.010629726972854137
2016-01-01,1476.6,"1,476.60","1,476.60","1,476.60",-,-0.00%,-2.708889220137678e-05
2016-01-04,1447.91,"1,475.07","1,476.44","1,433.18",-,-1.94%,-0.019621010307218967
2016-01-05,1447.79,"1,447.02","1,451.65","1,441.53",-,-0.01%,-8.288151401636412e-05
2016-01-06,1429.57,"1,445.75","1,446.14","1,423.32",-,-1.26%,-0.012664556069675648
2016-01-07,1400.35,"1,429.25","1,429.29","1,398.72",-,-2.04%,-0.020651494375596435
2016-01-08,1381.17,"1,398.33","1,404.29","1,379.76",-,-1.37%,-0.013791239321874649
2016-01-11,1378.94,"1,380.69","1,389.14","1,370.62",-,-0.16%,-0.00161587797966245
2016-01-12,1387.3,"1,377.95","1,395.42","1,377.56",-,0.61%,0.006044324029659265
2016-01-13,1375.66,"1,388.32","1,402.10","1,374.54",-,-0.84%,-0.008425796149157172
2016-01-14,1385.21,"1,373.38","1,390.13","1,361.68",-,0.69%,0.006918136738812919
2016-01-15,1352.56,"1,385.18","1,385.55","1,345.49",-,-2.36%,-0.023852659647624286
2016-01-18,1349.36,"1,351.68","1,355.98","1,347.96",-,-0.24%,-0.002368687078952547
2016-01-19,1358.66,"1,349.79","1,368.67","1,349.78",-,0.69%,0.0068685139413648955
2016-01-20,1328.33,"1,356.92","1,357.13","1,311.94",-,-2.23%,-0.022576405748354844
2016-01-21,1338.91,"1,327.42","1,346.24","1,321.53",-,0.80%,0.007933335950360387
2016-01-22,1369.9,"1,341.70","1,373.14","1,341.48",-,2.31%,0.022881894364214617
2016-01-25,1356.72,"1,371.06","1,372.83","1,356.55",-,-0.96%,-0.009667722422198821
2016-01-26,1373.0,"1,354.56","1,374.46","1,346.24",-,1.20%,0.011928104732826128
2016-01-27,1364.72,"1,375.42","1,378.97","1,361.33",-,-0.60%,-0.006048847395707213
2016-01-28,1368.03,"1,363.97","1,372.76","1,354.87",-,0.24%,0.0024224693943386555
2016-01-29,1397.02,"1,368.87","1,397.13","1,368.66",-,2.12%,0.020969647780149536
2016-02-01,1395.28,"1,399.35","1,401.53","1,384.99",-,-0.12%,-0.0012462845863385752
2016-02-02,1370.22,"1,394.66","1,394.73","1,367.96",-,-1.80%,-0.018123801088857583
2016-02-03,1372.44,"1,366.96","1,374.50","1,350.02",-,0.16%,0.0016188667095695664
2016-02-04,1377.93,"1,371.14","1,384.85","1,365.87",-,0.40%,0.00399219544385776
2016-02-05,1359.81,"1,375.95","1,379.83","1,355.70",-,-1.32%,-0.013237388937014316
2016-02-08,1345.89,"1,359.13","1,362.15","1,332.30",-,-1.02%,-0.01028947984841011
2016-02-09,1335.44,"1,342.69","1,344.89","1,327.70",-,-0.78%,-0.007794678692426338
2016-02-10,1340.23,"1,334.31","1,354.32","1,334.04",-,0.36%,0.0035804154601022375
2016-02-11,1314.35,"1,339.73","1,340.22","1,306.41",-,-1.93%,-0.01949899417814205
2016-02-12,1337.06,"1,310.66","1,337.25","1,309.91",-,1.73%,0.01713092685530615
2016-02-14,1348.7,"1,341.67","1,352.96","1,340.96",-,0.87%,0.008667991838413158
2016-02-15,1348.7,"1,348.70","1,348.70","1,348.70",-,0.00%,0.0
2016-02-16,1357.7,"1,349.17","1,358.03","1,347.28",-,0.67%,0.006650926083423769
2016-02-17,1381.17,"1,357.21","1,382.95","1,357.13",-,1.73%,0.01713887443044726
2016-02-18,1373.94,"1,383.13","1,384.60","1,372.13",-,-0.52%,-0.005248441330139464
2016-02-19,1369.62,"1,373.04","1,374.09","1,359.72",-,-0.31%,-0.003149195621947598
2016-02-22,1382.56,"1,367.72","1,383.35","1,366.24",-,0.94%,0.009403524008493314
2016-02-23,1360.62,"1,382.91","1,383.08","1,359.25",-,-1.59%,-0.015996374892838894
2016-02-24,1352.5,"1,358.88","1,359.42","1,334.74",-,-0.60%,-0.005985746479614029
2016-02-25,1371.44,"1,352.93","1,371.54","1,352.44",-,1.40%,0.013906550978589394
2016-02-26,1371.39,"1,372.97","1,382.95","1,370.00",-,-0.00%,-3.645869412682856e-05
2016-02-29,1364.16,"1,372.70","1,375.80","1,364.07",-,-0.53%,-0.00528596942825299
2016-03-01,1391.55,"1,364.72","1,391.78","1,362.48",-,2.01%,0.019879379190544277
2016-03-02,1404.24,"1,394.38","1,404.34","1,389.96",-,0.91%,0.009077997380700253
2016-03-03,1408.11,"1,404.94","1,408.32","1,399.60",-,0.28%,0.002752148518298192
2016-03-04,1416.97,"1,407.78","1,419.41","1,407.29",-,0.63%,0.006272409311111282
2016-03-07,1415.48,"1,416.08","1,417.19","1,404.62",-,-0.11%,-0.0010520928083037617
2016-03-08,1404.0,"1,413.97","1,414.77","1,401.90",-,-0.81%,-0.008143390583439825
2016-03-09,1410.6,"1,402.53","1,413.57","1,402.40",-,0.47%,0.004689840188322414
2016-03-10,1409.97,"1,411.51","1,425.46","1,401.97",-,-0.04%,-0.0004467182239595857
2016-03-11,1433.13,"1,410.02","1,433.56","1,409.21",-,1.64%,0.01629243593516172
2016-03-14,1433.29,"1,434.44","1,438.45","1,429.00",-,0.01%,0.00011163751311116243
2016-03-15,1429.39,"1,432.79","1,432.93","1,422.42",-,-0.27%,-0.0027247211793381965
2016-03-16,1437.5,"1,428.39","1,439.85","1,424.24",-,0.57%,0.005657713852452062
2016-03-17,1449.69,"1,437.96","1,452.91","1,435.52",-,0.85%,0.008444246782662646
2016-03-18,1450.32,"1,448.50","1,453.51","1,445.93",-,0.04%,0.0004344812672441023
2016-03-21,1449.28,"1,449.96","1,452.99","1,444.65",-,-0.07%,-0.0007173403535638556
2016-03-22,1447.31,"1,450.29","1,451.09","1,440.76",-,-0.14%,-0.0013602203306239957
2016-03-23,1440.17,"1,446.39","1,448.78","1,437.92",-,-0.49%,-0.004945498879631138
2016-03-24,1431.05,"1,439.10","1,439.25","1,424.52",-,-0.63%,-0.006352721610572765
2016-03-25,1431.74,"1,439.10","1,439.25","1,424.52",-,0.05%,0.0004820472429774014
2016-03-28,1433.68,"1,431.32","1,436.36","1,431.12",-,0.14%,0.001354077445134827
2016-03-29,1446.23,"1,432.71","1,447.09","1,427.27",-,0.88%,0.008715605309371988
2016-03-30,1458.45,"1,445.76","1,465.61","1,445.21",-,0.84%,0.008414057379270368
2016-03-31,1451.6,"1,458.29","1,459.22","1,450.92",-,-0.47%,-0.0047078315848603225
2016-04-01,1448.12,"1,448.29","1,448.91","1,430.30",-,-0.24%,-0.0024002328988483868
2016-04-04,1448.02,"1,446.95","1,452.55","1,444.90",-,-0.01%,-6.90574350956652e-05
2016-04-05,1429.34,"1,446.15","1,446.30","1,427.28",-,-1.29%,-0.012984306754215247
2016-04-06,1444.13,"1,429.55","1,444.55","1,428.12",-,1.03%,0.01029426485059659
2016-04-07,1430.47,"1,443.45","1,447.80","1,427.44",-,-0.95%,-0.009504002519316934
2016-04-08,1441.57,"1,431.05","1,447.05","1,430.32",-,0.78%,0.0077297358446255515
2016-04-11,1441.21,"1,441.94","1,453.55","1,436.61",-,-0.02%,-0.00024975891456957555
2016-04-12,1455.22,"1,443.07","1,456.52","1,439.26",-,0.97%,0.0096740534126587
2016-04-13,1475.5,"1,455.86","1,476.34","1,454.93",-,1.39%,0.01383982345824375
2016-04-14,1481.19,"1,476.38","1,483.26","1,474.77",-,0.39%,0.003848903350929689
2016-04-15,1479.52,"1,480.37","1,482.85","1,477.77",-,-0.11%,-0.0011281079045950548
2016-04-18,1482.87,"1,476.81","1,483.75","1,468.63",-,0.23%,0.002261688317879873
2016-04-19,1496.3,"1,485.58","1,498.96","1,485.56",-,0.91%,0.00901599504216577
2016-04-20,1496.73,"1,496.77","1,502.02","1,493.57",-,0.03%,0.00028733424186011547
2016-04-21,1495.25,"1,498.49","1,501.33","1,493.40",-,-0.10%,-0.0009893115065677804
2016-04-22,1482.38,"1,495.24","1,495.67","1,477.31",-,-0.86%,-0.008644512679715888
2016-04-25,1479.21,"1,483.32","1,483.86","1,472.84",-,-0.21%,-0.0021407427838537885
2016-04-26,1479.29,"1,478.90","1,486.38","1,477.01",-,0.01%,5.408146021235183e-05
2016-04-27,1475.97,"1,478.80","1,481.13","1,470.14",-,-0.22%,-0.002246842170703367
2016-04-28,1469.43,"1,476.72","1,478.31","1,467.33",-,-0.44%,-0.004440830276313257
2016-04-29,1455.94,"1,471.01","1,471.57","1,451.26",-,-0.92%,-0.009222830357975553
2016-05-02,1462.92,"1,453.74","1,463.78","1,453.54",-,0.48%,0.004782698248738448
2016-05-03,1447.41,"1,463.41","1,465.21","1,444.84",-,-1.06%,-0.01065868601672637
2016-05-04,1434.64,"1,445.90","1,447.62","1,432.68",-,-0.88%,-0.008861805708160198
2016-05-05,1430.98,"1,434.16","1,436.41","1,428.27",-,-0.26%,-0.0025544224217775024
2016-05-06,1434.35,"1,431.10","1,434.50","1,423.69",-,0.24%,0.002352260684729046
2016-05-09,1433.53,"1,435.37","1,441.29","1,432.16",-,-0.06%,-0.000571850999586232
2016-05-10,1449.16,"1,434.20","1,449.59","1,433.73",-,1.09%,0.010844144301186631
2016-05-11,1443.17,"1,449.91","1,451.34","1,443.05",-,-0.41%,-0.004141995252106234
2016-05-12,1435.86,"1,442.29","1,447.05","1,431.37",-,-0.51%,-0.005078110133411862
2016-05-13,1427.98,"1,435.11","1,437.51","1,426.57",-,-0.55%,-0.005503114619993532
2016-05-16,1438.41,"1,428.16","1,440.79","1,425.23",-,0.73%,0.007277478663056947
2016-05-17,1431.22,"1,440.41","1,447.28","1,428.29",-,-0.50%,-0.005011109478084919
2016-05-18,1432.76,"1,429.98","1,440.64","1,426.31",-,0.11%,0.0010754266080228447
2016-05-19,1420.84,"1,431.83","1,432.58","1,415.10",-,-0.83%,-0.008354407997438251
2016-05-20,1430.51,"1,421.28","1,434.04","1,420.91",-,0.68%,0.006782778033705306
2016-05-23,1428.08,"1,431.13","1,432.32","1,425.85",-,-0.17%,-0.0017001392891744516
2016-05-24,1446.35,"1,427.05","1,448.22","1,424.18",-,1.28%,0.012712256717037462
2016-05-25,1464.88,"1,448.60","1,467.25","1,448.36",-,1.28%,0.012730186377124753
2016-05-26,1466.49,"1,466.65","1,469.57","1,462.56",-,0.11%,0.0010984626040979606
2016-05-27,1467.04,"1,466.15","1,467.98","1,463.81",-,0.04%,0.00037497486403381686
2016-05-30,1469.0,"1,467.63","1,469.31","1,467.30",-,0.13%,0.0013351318722865102
2016-05-31,1462.64,"1,470.46","1,471.40","1,457.82",-,-0.43%,-0.004338875153627519
2016-06-01,1460.54,"1,462.86","1,463.29","1,452.57",-,-0.14%,-0.001436791686632688
2016-06-02,1459.01,"1,460.65","1,463.60","1,451.35",-,-0.10%,-0.0010481068247241154
2016-06-03,1462.71,"1,459.65","1,466.05","1,454.86",-,0.25%,0.0025327560326884324
2016-06-06,1469.99,"1,460.16","1,473.97","1,459.89",-,0.50%,0.004964718486974107
2016-06-07,1478.18,"1,471.44","1,482.28","1,470.75",-,0.56%,0.005556003261819598
2016-06-08,1481.3,"1,479.10","1,483.80","1,476.16",-,0.21%,0.0021084792976315825
2016-06-09,1471.79,"1,481.04","1,481.73","1,468.83",-,-0.64%,-0.0064407335200034055
2016-06-10,1451.34,"1,470.25","1,470.71","1,448.80",-,-1.39%,-0.013992079474907548
2016-06-13,1435.38,"1,448.41","1,448.80","1,435.17",-,-1.10%,-0.011057645092550139
2016-06-14,1421.65,"1,434.22","1,434.44","1,416.91",-,-0.96%,-0.009611453641019452
2016-06-15,1426.6,"1,423.28","1,433.91","1,422.71",-,0.35%,0.0034758219844119864
2016-06-16,1427.68,"1,425.75","1,428.48","1,406.61",-,0.08%,0.00075675830790356
2016-06-17,1430.97,"1,429.49","1,438.08","1,425.21",-,0.23%,0.0023017868242671824
2016-06-20,1454.4,"1,437.47","1,462.63","1,436.01",-,1.64%,0.016240908447105795
2016-06-21,1460.77,"1,455.21","1,464.83","1,454.17",-,0.44%,0.004370249514384916
2016-06-22,1463.57,"1,462.01","1,473.53","1,460.72",-,0.19%,0.0019149625937151527
2016-06-23,1485.68,"1,466.34","1,486.13","1,465.89",-,1.51%,0.01499392335348304
2016-06-24,1403.58,"1,453.33","1,460.18","1,401.90",-,-5.53%,-0.056846464351067105
2016-06-27,1375.24,"1,398.41","1,402.15","1,368.91",-,-2.02%,-0.020397854209798894
2016-06-28,1400.93,"1,376.42","1,401.07","1,375.84",-,1.87%,0.018508040453611763
2016-06-29,1431.27,"1,402.34","1,431.72","1,401.31",-,2.17%,0.021425860226500504
2016-06-30,1450.14,"1,431.27","1,450.19","1,426.35",-,1.32%,0.013097941473896313
2016-07-01,1456.7,"1,451.28","1,459.38","1,449.94",-,0.45%,0.004513499976962265
2016-07-04,1455.81,"1,457.70","1,459.26","1,454.52",-,-0.06%,-0.0006111567189144296
2016-07-05,1443.07,"1,454.77","1,454.96","1,440.33",-,-0.88%,-0.008789658090181618
2016-07-06,1438.0,"1,437.72","1,440.93","1,423.67",-,-0.35%,-0.0035195293648140336
2016-07-07,1441.21,"1,440.07","1,449.86","1,437.28",-,0.22%,0.002229779231099016
2016-07-08,1458.75,"1,442.61","1,459.29","1,440.08",-,1.22%,0.012096866088674219
2016-07-11,1471.51,"1,461.80","1,474.15","1,459.69",-,0.87%,0.008709179836283276
2016-07-12,1484.72,"1,474.31","1,486.83","1,473.19",-,0.90%,0.008937117833000663
2016-07-13,1486.2,"1,487.26","1,490.23","1,484.68",-,0.10%,0.0009963244533190974
2016-07-14,1499.36,"1,487.45","1,502.86","1,487.06",-,0.89%,0.00881582365214495
2016-07-15,1497.26,"1,502.66","1,502.66","1,493.59",-,-0.14%,-0.00140157934190821
2016-07-18,1499.09,"1,497.52","1,501.61","1,493.73",-,0.12%,0.0012214862933461745
2016-07-19,1492.76,"1,498.47","1,499.06","1,490.79",-,-0.42%,-0.004231501876902577
2016-07-20,1501.11,"1,492.22","1,503.40","1,491.39",-,0.56%,0.005578078975251977
2016-07-21,1499.42,"1,502.85","1,504.12","1,496.94",-,-0.11%,-0.0011264677764977193
2016-07-22,1499.99,"1,498.60","1,500.53","1,496.17",-,0.04%,0.0003800747526092607
2016-07-25,1494.73,"1,500.03","1,503.63","1,490.76",-,-0.35%,-0.0035128528938210835
2016-07-26,1493.38,"1,494.74","1,499.07","1,489.62",-,-0.09%,-0.0009035812549411659
2016-07-27,1501.73,"1,494.84","1,505.14","1,494.04",-,0.56%,0.005575769593033186
2016-07-28,1496.01,"1,502.00","1,503.51","1,491.78",-,-0.38%,-0.0038162128416230345
2016-07-29,1507.0,"1,497.65","1,508.97","1,497.52",-,0.73%,0.007319355622435353
2016-08-01,1503.24,"1,507.04","1,509.86","1,501.31",-,-0.25%,-0.0024981409823947587
2016-08-02,1493.47,"1,502.45","1,502.82","1,489.65",-,-0.65%,-0.0065205072335405845
2016-08-03,1491.7,"1,491.66","1,493.67","1,487.95",-,-0.12%,-0.00118586225067574
2016-08-04,1497.49,"1,492.96","1,499.05","1,491.98",-,0.39%,0.003873964011096298
2016-08-05,1509.46,"1,499.70","1,509.49","1,498.62",-,0.80%,0.007961597784136742
2016-08-08,1511.77,"1,512.00","1,514.71","1,508.97",-,0.15%,0.0015291788113707128
2016-08-09,1519.01,"1,511.28","1,521.28","1,510.34",-,0.48%,0.004777657086087572
2016-08-10,1515.82,"1,520.43","1,521.04","1,513.99",-,-0.21%,-0.0021022602088747178
2016-08-11,1521.81,"1,515.34","1,524.58","1,512.18",-,0.40%,0.003943869242855946
2016-08-12,1520.22,"1,521.90","1,523.82","1,518.25",-,-0.10%,-0.00104535467749578
2016-08-15,1523.9,"1,519.74","1,526.35","1,519.61",-,0.24%,0.002417777086753503
2016-08-16,1521.19,"1,525.51","1,528.08","1,520.31",-,-0.18%,-0.0017799150208777093
2016-08-17,1519.81,"1,521.42","1,523.05","1,513.36",-,-0.09%,-0.0009075962477664845
2016-08-18,1528.31,"1,521.17","1,528.55","1,520.96",-,0.56%,0.005577222703167628
2016-08-19,1521.43,"1,528.44","1,529.36","1,516.11",-,-0.45%,-0.00451186768138534
2016-08-22,1518.06,"1,519.46","1,523.48","1,513.12",-,-0.22%,-0.0022174781827981604
2016-08-23,1522.95,"1,518.72","1,527.79","1,518.38",-,0.32%,0.003216039549186256
2016-08-24,1520.5,"1,522.89","1,524.86","1,518.56",-,-0.16%,-0.0016100152979214855
2016-08-25,1516.15,"1,520.22","1,520.61","1,513.89",-,-0.29%,-0.0028650012187672047
2016-08-26,1511.54,"1,515.25","1,527.06","1,508.46",-,-0.30%,-0.0030452282515947005
2016-08-29,1516.84,"1,513.33","1,518.51","1,509.26",-,0.35%,0.003500224813999253
2016-08-30,1514.53,"1,516.61","1,519.80","1,512.02",-,-0.15%,-0.0015240636722886336
2016-08-31,1511.54,"1,515.80","1,517.26","1,508.64",-,-0.20%,-0.0019761611417106195
2016-09-01,1511.84,"1,510.92","1,515.23","1,504.22",-,0.02%,0.0001984533872576577
2016-09-02,1525.29,"1,511.94","1,526.63","1,511.24",-,0.89%,0.008857103862753846
2016-09-05,1526.6,"1,527.04","1,529.84","1,526.32",-,0.09%,0.0008584844673009684
2016-09-06,1533.5,"1,527.42","1,533.54","1,526.56",-,0.45%,0.004509664189935592
2016-09-07,1533.25,"1,533.08","1,535.25","1,529.86",-,-0.02%,-0.0001630390482123545
2016-09-08,1529.18,"1,533.36","1,536.84","1,526.40",-,-0.27%,-0.002658021503341601
2016-09-09,1502.81,"1,529.63","1,529.73","1,502.81",-,-1.72%,-0.01739495507966904
2016-09-12,1508.57,"1,499.44","1,510.26","1,487.81",-,0.38%,0.0038254933117105594
2016-09-13,1490.31,"1,509.91","1,511.48","1,487.30",-,-1.21%,-0.01217803024418096
2016-09-14,1491.65,"1,489.61","1,499.99","1,488.44",-,0.09%,0.0008987378034559512
2016-09-15,1504.27,"1,490.77","1,506.30","1,488.11",-,0.85%,0.008424840880296713
2016-09-16,1490.16,"1,504.24","1,504.72","1,487.43",-,-0.94%,-0.009424233949618
2016-09-19,1495.22,"1,491.91","1,504.08","1,491.46",-,0.34%,0.003389856464117713
2016-09-20,1496.94,"1,496.72","1,503.68","1,496.21",-,0.12%,0.0011496712672114384
2016-09-21,1512.18,"1,497.23","1,513.22","1,497.08",-,1.02%,0.010129293816844687
2016-09-22,1527.35,"1,513.87","1,532.72","1,513.63",-,1.00%,0.009981889278257938
2016-09-23,1516.72,"1,524.40","1,525.13","1,515.58",-,-0.70%,-0.006984099057396165
2016-09-26,1500.21,"1,516.08","1,516.25","1,499.74",-,-1.09%,-0.01094501020256633
2016-09-27,1506.64,"1,499.96","1,507.31","1,493.40",-,0.43%,0.0042769075952753255
2016-09-28,1513.31,"1,504.20","1,513.74","1,503.30",-,0.44%,0.004417298859722862
2016-09-29,1507.34,"1,515.18","1,522.53","1,504.49",-,-0.39%,-0.0039527967644295
2016-09-30,1512.72,"1,506.01","1,516.17","1,493.65",-,0.36%,0.003562846891179028
2016-10-03,1511.27,"1,512.79","1,515.61","1,507.18",-,-0.10%,-0.000958997953780738
2016-10-04,1512.2,"1,511.71","1,519.45","1,509.41",-,0.06%,0.0006151872049864338
2016-10-05,1518.26,"1,514.13","1,520.26","1,509.71",-,0.40%,0.003999398162369161
2016-10-06,1515.95,"1,519.27","1,521.31","1,512.48",-,-0.15%,-0.0015226371584677878
2016-10-07,1515.73,"1,512.31","1,519.51","1,508.88",-,-0.01%,-0.00014513405134142232
2016-10-10,1521.23,"1,514.42","1,525.34","1,511.67",-,0.36%,0.0036220470555923256
2016-10-11,1503.97,"1,518.39","1,518.74","1,500.66",-,-1.13%,-0.011410939629987737
2016-10-12,1499.76,"1,504.75","1,504.97","1,497.86",-,-0.28%,-0.0028031832133983414
2016-10-13,1493.77,"1,500.05","1,500.24","1,482.53",-,-0.40%,-0.004001969577410058
2016-10-14,1498.75,"1,492.84","1,508.81","1,492.54",-,0.33%,0.0033283016301979274
2016-10-17,1494.23,"1,499.33","1,500.04","1,492.86",-,-0.30%,-0.0030204033680600872
2016-10-18,1503.46,"1,495.35","1,506.36","1,495.03",-,0.62%,0.006158094511720336
2016-10-19,1503.59,"1,503.85","1,507.26","1,502.40",-,0.01%,8.64634775483708e-05
2016-10-20,1502.48,"1,504.11","1,507.86","1,498.13",-,-0.07%,-0.0007385057902506986
2016-10-21,1500.51,"1,500.98","1,501.38","1,495.00",-,-0.13%,-0.0013120258692822517
2016-10-24,1506.07,"1,499.56","1,508.98","1,499.43",-,0.37%,0.0036985587199351855
2016-10-25,1506.62,"1,506.49","1,509.78","1,503.48",-,0.04%,0.00036512220381812455
2016-10-26,1502.17,"1,505.58","1,506.79","1,495.39",-,-0.30%,-0.0029580018842843003
2016-10-27,1499.53,"1,501.47","1,506.09","1,498.48",-,-0.18%,-0.0017590036850458901
2016-10-28,1501.91,"1,501.03","1,507.19","1,496.97",-,0.16%,0.0015859057644513896
2016-10-31,1497.01,"1,502.00","1,502.50","1,495.44",-,-0.33%,-0.003267845998236929
2016-11-01,1491.68,"1,496.17","1,500.66","1,486.08",-,-0.36%,-0.0035667838756534564
2016-11-02,1480.61,"1,490.15","1,491.23","1,479.81",-,-0.74%,-0.007448836543552773
2016-11-03,1476.42,"1,482.54","1,484.40","1,475.00",-,-0.28%,-0.0028339264763665994
2016-11-04,1468.15,"1,473.62","1,473.90","1,464.89",-,-0.56%,-0.005617133737494839
2016-11-07,1493.01,"1,465.45","1,493.28","1,464.78",-,1.69%,0.016791111649433255
2016-11-08,1498.83,"1,493.97","1,503.25","1,490.39",-,0.39%,0.0038905872916217277
2016-11-09,1505.51,"1,504.10","1,509.74","1,487.30",-,0.45%,0.004446907479228379
2016-11-10,1508.39,"1,511.97","1,520.76","1,500.11",-,0.19%,0.0019111456097382629
2016-11-11,1500.96,"1,510.31","1,512.87","1,494.97",-,-0.49%,-0.004937953443350018
2016-11-14,1492.56,"1,498.47","1,503.60","1,487.70",-,-0.56%,-0.005612136913897281
2016-11-15,1501.86,"1,493.38","1,502.43","1,490.96",-,0.62%,0.006211573461508912
2016-11-16,1499.45,"1,504.39","1,505.06","1,496.29",-,-0.16%,-0.0016059657402767158
2016-11-17,1501.9,"1,499.20","1,504.37","1,498.24",-,0.16%,0.0016325990265588786
2016-11-18,1493.55,"1,501.45","1,502.77","1,492.58",-,-0.56%,-0.005575136709332185
2016-11-21,1505.03,"1,494.40","1,505.29","1,493.41",-,0.77%,0.0076569950369203
2016-11-22,1506.72,"1,505.39","1,510.08","1,503.26",-,0.11%,0.0011222712226306442
2016-11-23,1501.21,"1,507.03","1,508.25","1,496.07",-,-0.37%,-0.0036636531854776777
2016-11-24,1503.6,"1,502.42","1,504.86","1,501.70",-,0.16%,0.001590783113747385
2016-11-25,1511.74,"1,504.91","1,512.24","1,504.79",-,0.54%,0.005399072591082188
2016-11-28,1505.75,"1,515.35","1,515.60","1,504.66",-,-0.40%,-0.003970192357274804
2016-11-29,1507.31,"1,505.42","1,509.66","1,500.38",-,0.10%,0.0010354922499988817
2016-11-30,1504.61,"1,506.65","1,513.16","1,504.57",-,-0.18%,-0.0017928767850676763
2016-12-01,1504.69,"1,506.71","1,507.85","1,501.62",-,0.01%,5.316851096193176e-05
2016-12-02,1505.29,"1,505.11","1,507.41","1,498.67",-,0.04%,0.0003986737506203042
2016-12-05,1514.36,"1,500.94","1,515.81","1,499.37",-,0.60%,0.006007336795038398
